,year,pol,sentences,ocr,loss_hmd_distilbert,loss_bnert-time-st-y,loss_bnert-time-y,loss_bnert-time-y_masked_25,loss_bnert-time-y_masked_75
394,1868,lib,"saying that the governmentdeserved the thanks of the country. (laud cheers.)the duke of o.i3_biiidge said that he coogratu!atedthe house upon this great success that lea i been achieved.he would say of the gallant general (sir r. napier) thathe had devoted his utmost eneraies, mentally and physi-cally, to his country. his royal highness eulogised theamount of judgment displayed by sir r. napier, in thediscreet manner in which he conduct id his operatiuns.thu vote of thanks was then agreed to.house of commons-this evening.the spriker took the chair at 4 o'clock.the vote of thanks to sir. r napier.mr. disraeli rose to move the",0.9293,16.85195151327487,17.072335147665434,16.720106967833104,16.283278485384685,16.42994206395132
395,1864,lib,"orsiee. colt.the cliatattiiiiiexpr seed a hope that they wereeoleik_themeethet= • ixttekt - • -steal' of disagreeable one, ecause he did hope thatthe result of that meeting would be to place thenob!e sport of fox-hunting upon its true and legiti-mate footing. he was delighted to see so manyyeomen of the county there that day, and be felt per-fectly certain the noble lord of that old castle mustalso rejoice to see co many familer feces before him.he hoped that in any remarks that might be madethat day no unpleasant expressions might be used,becalm they knew that the great majority—he maysay nearly all—were",0.9224,97.52782575486854,96.91621254394272,96.18539278274716,91.5098039545978,90.61747814812588
396,1840,lib,"to makelaws to escape them all. they must layaside their bad passions, their intense ava-rice, their frightful rapacity, their continualdishonesty, their unceasing infractions of the rightof property, before they can hope to see these pas-sions regulated and subdued in the masses. 'theymust cease to seek their own ends by violence andcoercion, or they have no right to expect that themasses will repudiate the use of similar means, ornot make it the study of their lives to ob-tain wealth and power as they are obtainedby the priesthood and the aristocracy. aboveall, we should say, let them discountenance, bothby their words and",0.9193,10.241930874545275,10.210318519496527,10.311448822976828,9.939613145699486,9.983586764126803
397,1857,lib,"have a vote and to exer-chi° it in secret ? do you mean that property is to haveno influence on the election of members of parliamentthe experiment bad been tried in other countries, andwhat had been the result ? the french aro not inferior—perhaps they are superior—to us in intelligence, and onlya short time back they elected their parliament by ballotand universal suffrage. they elected a body of men whoexercised no control or influence upon opinion. dependupon it the reason why the parliament of england, withall its faults, lasted so long is that it consists of men towhom, en account",0.8977,8.556160128782052,7.989806045540224,7.819801899168296,8.228576925702558,8.286339270222708
398,1810,rad,"„....• if oui me mtta - 11'10 0lahr erie& ' • , • • t . • "" .a.nwt uf livery . -.• ..064. . ,a llh'siitiettegrivailltble =""*"".7.-""'a. soft om; '""""4-'',/ xl', '.. -1- .spi,. . b: .tfuldian overaits - ..- - 'cloth ditto - - . . ... rei '.j '. et'pbices of rwillllll3nitl/46441gajaarme~"" trniipor regimetttni civet - . . . :-...4vq '8..d,..5ditto waistcoat - - - ..i.' ois . 0, dim) pielr of lireerhes • : - . .111 6„41egitelentul vile great tent - - bt 15 .6i.'l)lltti baba inl - - • - 414 4r.lluperaue (int serails",0.4068,110.59959251007973,108.92878631180037,109.21259904168353,108.21465927436063,110.70036796538551
399,1850,lib,"monday evening,_ may 20, 1850.•metropolitan intermentsbill.two meetings have lately taken place on the sub •ject of the metropolitan interments bill, which haveshown something more of the animus of the oppositionto that measure than was, perhaps, intended to be re-vealed. the first of the occasions to which we alludewas last friday's sitting of the common council—a sufficiently decent!and;dull affair when compared withthe second, which was the meeting held, on mondaynight, at the whittington club. at the commoncouncil, the objectors contented themselves withmaking foolish speeches and quietly voting againstthe government scheme; but at the whittiogton clubheads were broken, women were terrified and",0.9551,2.9104820623603223,2.9024811603052996,2.745223636548447,2.7630394258026754,2.7466377472479615
400,1851,lib,"he will havenothing to fear from newei • whoserights w oserights had been overlookedsional men engaged in the_ the prof es-investigiition of 1the title. whatever may happen he cannot •be disturbed or inconvenienced, evicted from hisproperty, or put to any cost or annoyance, in defend-ing his possession against all comers. his tie willbe guaranteed by the imperial parliament, and inany future dealing, with respect to it, no inquiry canbe demanded going back beyond the deed of transferexecuted by the commissioners for the sale of en-cumbered estates in ireland.none but a legal practitioner can estimate those ex-traordinary privileges at their actual",0.9356,61.05172866125547,64.6940137775984,63.157541709742844,61.947099354053584,61.99647815612945
401,1860,lib,"be aggrandised by the annexation of the duchies, itmust be at the cost of savoy and the county of nice, whichmust pass to france. that was very decided language.(hear.) he should like to know when it was that countwalewski made this communication to lord cowley. heunderstood that count walewski retired from office earlyin january, and therefore it must have been made indecember. but with a knowledge of these facts, whatdid the noble lord do ? or what did the noble vis-count, who was so bellicose when he had a small countryin hand, do ? neither of the noble lords did",0.9648,4.587512601249193,4.512196579774144,4.431394576545355,4.421524945127803,4.333947135456036
402,1859,lib,"ointment always serviceable.— these remedies have been stylod b)grateful patients "" the itousehold treasures ;"" and theyalways prove really and faithfully all that cherished nameimplies. they possess the inestimable advantage of neverdoing harm, thriiughout the vegetable and mineral king-dom the beneficial influence of holloway's preparations can-not be surpssmed. prom every affliction they are preserva-tives ; in every case they will be serviceable, and in mostdiseases they must prove curative. they are applicable to allgoodalike, young and old, rebust or delicate. they always do. holloway's pills and ointment may guardian andnurse with confidence turp, without fear or anxiety. to themmay sufferers",0.9231,18.954979538009184,18.62048881497311,18.690310201221674,18.936148273174876,19.057248699848575
403,1852,lib,"-1% p.19% - 2018 -18%11 -127% 7354 3 dis.13 —l56% 73610 —ll3% d.pd. uo at per cent.south devon all pdsouth-eastern 30/. pdsouth wales all pds u h yorkshire andriver dun 15/. pddo. do. 51. pds•irl. & dunferm. all pstock. & har. 16/28.3d.taff vale 126/. pdthames haven dock16% - 17%22 - 22%35 - 35%% x din.150 - 151and railway ...181. pdvale of neat .b... 171. pdwaterfd. & kilk. all pdwaterfd. & lim. all pdwaterford, wex. wick.and dublin 31. pdwest cornwall 131. pdwest london all pdyk., new. & ber 25/. pdo. & new. ex 20l p 63¢ 6 die.do. g.n.e. pure 91.",0.7545,16.513531657520236,17.569998515141485,17.381012753785804,14.910589522352728,14.733485711752438
404,1868,lib,"in no case had evilresulted from the practice as far as he couldjudge. he should, therefore, have great pleasurein supportingthe resolution all that he possiblycould.mr. g. somerset entirely agreed with the pro-position.in reply to the rev. j. farquhar, mr. rumsaid the ministrations by the minister would beconfined entirely to the prisoners belonging to hisown persuasion.the motion for the appointment of the rev. mr.wilson was then submitted to the court, and it wascarried by a majority of 17 to 2.mr. relfii read over his proposed scale of ply-meat, and observed that as the daily average numberof catholic prisoners was over 25,",0.9125,6.225920387693911,5.946804170098904,5.8091601697220305,5.800869179251121,5.844391859242692
405,1859,neutr,"brooehed-to andsprunc, tl,e mainmast; got relieving-tackle on and thewheel chains secure, and fished the mainmast. august26, a man, named james graham, fell from the maintopdown on deck, fracturing three ribs, right arm, andwas otherwise severely bruised. (he is now quite re-covered.) sept. 1, crossed the equator, thirteen daysfrom buenos ayres. sept. 5, spoke british ship ormelia,eighty-five days from bombay, bound to glasgow, inlat. 12. n., lon. 25.41 w. sept. 29, passed the westernislands ; at 11 30 a.m., running with the wind on theport quarter, carria away the mainmast in a squall.october 5, at four p.m. made cape clear.the following",0.9266,31.039106147372213,29.1955982740749,29.4686295380147,27.164160599750584,27.561794835908778
406,1818,none,"them. no other troopscame into action. the enemy had here more than1300 cavalry, and a battalion of infantry. our lossconsists of five men killed, and three wounded. theremains of the enemy's force wander among themountains, most of them dispersed, and flying to-wards victoria, where they have, it appars, fourbattalions, who will speedily disperse."" communicate this pleasing intelligence to thefaithful people of this neighbourhood, assuring themthat the gallant troops of the king will not sheaththeir swords till they restore to these districts thehappiness and tranquillity of which they have beendeprived by the ferocious enemies of repose, who areas cowardly as they",0.9312,4.806576821784264,4.457932322999173,4.421589777285346,4.627949556879568,4.621871670385529
407,1818,con,"police.'telhatton garden.--,.- lake, a chimney sweetie', residing .in john-street,tottenhans court-road, was summoned to appear befell' themagistrates to 4115% er a cwiio.iiii against 6uu icr letting oathis climbing apprentice boy on hire. it was stated, that w.itlutmur, the boy, had hero seen in a very crippled rind ex -liiiiisted state in the street in company with one of lake'sjourneymen, or a postai to whom be had lent the clind, toobtain soot at 2i. a sack, which you'll afterwards be ►old bylake fur es. the master at first. sliselairnial the bey, con-tending that lie had taken him out of charity, hot ...t",0.6833,52.95384427860037,49.04067851148888,48.07389542024611,47.52175928961322,47.3781189105017
