,year,nlp,sentences,ocr,diff_random,diff_majority,bnert-time-st-y,bnert-time-y,bnert-time-y_masked_25,bnert-time-y_masked_75,diff-bnert-time-st-y,diff-bnert-time-y,diff-bnert-time-y_masked_25,diff-bnert-time-y_masked_75
232,1820,2194,"with them.mioislied, of some other triode totrod ot making- 2 •-•., ; n :1:: - :1- c- ',l';-t .tic, ,the retui!tat'sces., k-'' = • s', •'' 2.- •- n • =0.. ,-,.. c, it appeared upon this examination, that more05~ r. ..--; kr- . -6- z - ;:i than 50 horses have been lost, in this way by dif'file prices of articles of export are already = •- ---4 , 7. 0 .c. ' • '..*j' ; .0 .4 ferent stable-keepers, but the prisoner was onlyso hwy. that little retie 1 can be hoped for trtini ~., • = ..„",0.45,1,53,[1814],1813,1814,1814,6,7,6,6
233,1811,2194,"tqu 0 0 cavalry .codutiand. 'llestrs snow, sand- . s;1 by captain...by, prsiiii, andßos- i. . ' long . 21 0 0bats tons o • o rev. dr. price to o oits, init. donne 5 s o lady euithe stewart a: t amiss*elit. °cone 5 5 o- h:.turner .3' 3 0al armanuke cunsta. , robert •,teven.son, .bleklax.welgesq. 26 5 0 t'sq.121 ' 0 0rev. rob ewiss 2 2, o mr.kv m t;ray,boitd. .mr. edward gila-oh a 2 0 sit.cet 5o .0jas. chapman, i:.sq 5 s, 0 loot etlenuorough .5o o osir lohn bileilield to u o* edcv floitinitt‘esq so •",0.3718,8,44,[1807],1803,1805,1815,4,8,6,4
234,1810,2647,"with its in fisitting an end to it altiote. . . .ic the clause passed, the lady as t4e coot nob., . thse. milks - 07 u 1 moods of hi. fleeted,' mid the public at his prerott ittice,ther. fp! ""a most anxious to know what. bait •.food, entities to 111..___p•1111, - ti, 7, 0 no. 4, ciun ill we. min titiablt44 •`4•4`o ""a 0n own isr- our any other resunree thaw-that of' seekieg ptirorbeen :band once. if the oftjict of that .ailiing.ll. 1,11 ''• wail law rr*. ito . .assewasole.san - i a (i coast, mid where tar smallest",0.312,55,47,[1819],1819,1819,1819,9,9,9,9
235,1813,2647,". , . ...,.„111'aer - darng t pled repeatedirdrovrl era irsitlltre4.•reseptivaeof frame aid holland the llth alt. on a cruise. •• and abused, it may degenerate into a eerie; and,.: !ile awl% efe:ear7inetreet..176 ° ipnint:ll4-6ceslltrsl.lcril 4"" sl'l4npit . •ti real. ' ' ;her shop .. •' 4r, •4 .-• • • • - ,- ••- • - . .,stkits4* of wlacli tttex itft).crieed:--- -; ..arrived•yeateday the sandw kb. packet, with a mail from from being the very •paltli die+ of liberty, be trlllif• : tad y._ermiam dimas,. a timber.mcattaine• of. the .cite-rend; had ..uuriepithesi cffil*! :.sl9lot chriatfat,tecetfe4l aaiouta. ;he itnesibr,",0.3755,16,42,[1810],1814,1814,1814,3,1,1,1
236,1810,2647,"the s tatesman.n 116 ntt tsda it, sepla:merit •a gutteuhurgh mail, .briughsit gerson papers':'tn o tate {law, has hem recalued at our cillico ors>snurttitg. • 'l'ltc a beille': tits.-*nri44 sit :the tthe fulh)%iii6, ex tract • uf'a iviter.:fitn pari9..141# ttlo-41st ult.- .41a1ohal tialiatht,. • kismet or fatting, .has;pihanouvred m such woman:wet to force: olelietrarstty intertugatto essiese. •eo a batttoz3*liatrvittty aapect tow ‘relytilt these operitits4:4low sit!aisletiterimo* .1114.414 10.1).e:044 in a .41)arinent•-k ttils; 41,*10.11,9t‘ekese4ymnner, t9onour,poodoti. lo perm* arai ruminoic tberarticler-• '.•givers this day (rom.kho'jnornel de .113wirire 'ltis an old maxim, and a most true• one, that it lawellto learn wisdom, and oven",0.3246,17,41,[1814],1813,1814,1814,4,3,4,4
237,1811,2194,"reading the •ittsousecond time,gt.p.l,lm,r was consequently depreriste.mr, hounap, for the prirpose of ilivit:o4,„hiltilttrollnres( .lut loos recut ded on ihe journsi""• ' ,s4ailt 11'''amendment, to leave ot3 11.,110-v`e'd.lioi 000• u'ord' ‘•! ti 121,“, tot the i,urpose ut up°a .. t. •t somtioni. 01' ed v:0103this amendment was vegan/ - ,vision, • • ' dent,eoiii.mr. ca,nnino ahlud the right... hon, ~ da..v,. ~, bid) 11 . 1 iii(• opposite, whether in the mention .spot,'in his, first resolotion.ot "" the right lec riolto,ll.and regulating' the itsol money 0,1 ',,,',,,ive, ,i:,having been 'at all titt.e. ~ foyi,l ''''''-'4.' °l:.intended, to imply that the preroge",0.369,54,17,[1813],1813,1810,1811,2,2,1,0
238,1819,2647,"*vac. lied bee sow ...eaa 1....and bad an allectiouste wife labs was dplag with imager. tire .a„erebee, end weai.a.i.ea, argue gm tatilaaaa.aso.ammt.piree *loch he had hers wooed or bevies °oleo, he .o. - ....,calfscv to toe ilsespit,l. earl me ulbcf child to st. tales'. ow k-tersely *ware is have found ism si. j111111.•-slfttl. flit bile ulla woe, where be, death 6 wed,rapered.whom.addrd.ads hg guae in r°ey.°°a ilbe sel° .perm tram bee' shim fraying ass nut is the bah. as hustled bur amt., inadid only keels whoa *oath be ilmeasseqmore. 'i he orlierissi.be tend sodertose during leapt imiathein is etc bei",0.4614,28,42,[1856],1856,1856,1856,37,37,37,37
239,1813,2194,"9d. pi* bottle,,,aut in large botttets,:contaittiog.ten. s,i;til; i. , . •",0.476,40,51,[1810],1814,1813,1813,3,1,0,0
240,1801,2646,"of ity• *orr tld bi .. ebikit, ..' •• • t.i ; 111111111,01111111115 *xl 1116.1- i • ; _ pahlillattesedss it too 6 brad& -.3111.11* • los pot fv. caw id„,,,d4 host gemoift •600 „s. awe cfkihipt. .uf.fultut abbeii of •:....in f .1*.olj• . 01/1 . ' ... isalatcl .. 40410/66•10.4a net; 0077 - . . atilsoi.ist landow.; ist to meath dave. wm 8 1.8818884 atradi3erdba soli3 by allclaowirpl;p7ito• ~ ~“ 4.i., 0 - -,• • , vr. .. $4yrp,.._ ittilms wee% aoss4 of t lens to 190140'*111.06 ••• ! attibe mira km, chltheftee ea if ' f ismec. '",0.2743,30,43,[1814],1857,1857,1847,13,56,56,46
241,1818,2647,"• .aido.fro , ithte*plais• is flee rris it. nseel-luse* s 4'require cocoosau„,fruati on osedisaria.. ...um.males 4.1 distreillirs aid a erect a ow • •eady• respectfully tails dps stosibto at sheerwele-retth la •• 422wity...,,,,e, ibi , - • doffopf: 11"".01) knit, on 4 se meercshy ser.rige -in the, 7.7174,- hnilh4eleent"" ""'ld heitlo44 by 44°!-- '• ,`lis peculiar and most ellatleal astbod of sett, *alike t ad- -...1 _ the wea.. _ . wet .. wry c""toniphilinn.,d)et of such 4 chaos, what prillputlitbrest doing for them is pertiesteet le ~.:, -'reneging empiric of the lan alrei • uristaal ss.' 'boy if present,",0.326,28,27,[1814],1814,1814,1814,4,4,4,4
242,1819,2647,"etau bee lielood, wed peek. d 1, 1411.• 11 in 1••••11 awe ache la*igt4 bee"" which he owl. ti does aid ilkiitert.l al ile*met lerrieut. he ph it dews. as the olion!se twee oesekrepor. as w..shit cattool.on tetweaoreed fettle/ the util))lawyer he she 'nmi lee humbras it 111 a. al owwilt ere i.e had it , be dad sot erns. other nowit after he onivedla leer at llow vette renthie veda* imam woo i. tbe wane. ho did sti 711.41%1liewper till let came to iho white -lbws- cellar. rifelamli..-aped sent le wove/ al flattea.gterdes so the 14th bast, hs111 w,",0.4818,9,12,[1856],1857,1858,1857,37,38,39,38
243,1814,2647,"bale,tilithinit...1-1=1.1,41aalospmill killett niamiaii.to lio kasigfir-easign charles graham. ivem hie 0 _~th.withal* omani* trink--•-•*-, &creak gem* ntrelmellirct'l tit . - .~. •• - st---,tst be, aditatset-h}asign john stewart, vice brtigio,aptio • pewrit'icatesa--010. thr`tboted. ' • ' 11. hike, teem lodi, derbyshire. sicianiltr--w. taylor*dials. george novrouitatp. gil*. ito be ensign. hrpondmplo liverpool', megehtsat--4. brook, almondbary, tglititittiftayheyaridge near hitildon. assocs. 1' 1 tice kelly, lam retires. ;4olaet*-71t. *4w, ,parebam, liotsetsiiire, dither: - 'to monsters, coal, lime, and timelier merano*, momeoil. anis._ glinlirgia ain k• jithei itbilikt n'tt'a ilb, ith '701144 0 • iliairtneltswips nissovmd. • •• ' ~'l. :ur am.. stilahseggya, vice oakley,",0.3503,50,48,[1814],1813,1813,1813,0,1,1,1
244,1810,2647,". • fiance department of that country.—ordered., . .or inventor of the present nostrum at- having only fite l'ltirusand numbers,.. with. two liaadrdterretirvortlineviiolvanirrolikuteratere. • the lion. gentleman then moved, that there -ptlblic a/trio* : but go hi; uncernined ; thounsad po4llllll, to prizes, among which are • • .ett everted in discovering the. means most emit yca t'l pals; • • ... -printed foe •ashaliielotrtlnst. rowe' biehaiige i anal. 'be laid before the house a copy of the patent. ,~t degree of eleepeore no edge jo addition to these, the public err preseoted with four .&johnson and co. st. paul's",0.4664,47,29,[1810],1810,1810,1810,0,0,0,0
245,1814,2647,"in tweke is clock, entonelt u *tit% &matbiu.s gold titnt gent arrived, escorted by 4, early-of lore guards:ins ofihe most infamous prsolectinne 110.. .is' ig together upwards' of 34 hers,which hie royal'' highness- was received' lb ftelleseribe h. :;ed tie british press.'lace with military honours, the band playing obi-*w7l-""""i'lh° i has bweisleen, l:adedat deal in broad-wheeled et'aggofistie,. and especially those. slid under • ' save the king. • the other brooches of the resell ,is ..• • to londo • oder a strott. escort. ..state ; namely,. ills duke and :g °imminent,.have eapreseilip their sew: a , :.•• otes are",0.448,47,55,[1814],1814,1814,1814,0,0,0,0
246,1805,2194,"n 4 i'4.l newsillcplymouthdan. lg.—arrived the spanish shipmemo!, laden with hides, &c. from buenos ayres,last from ireland, captured some time since by thephosnix frigate, came under 'convoy of the rosariosloop of war. •arrived the crettent frigate, from a cruize in thechannel ; walker armed ship, and starmagun-,brig, from the westward. - 'sailed the queen, o'l9b guns, for torbay, tojoin the channel fleet, and several coasters to.theeastward.the•h'alktr armed stip bailed this evening forportsmouth.portsmovth, jan. 16.—arrived the boadictafrigate from plymouth.sailed the merlin sloop of war, on a cruize offthis morninr„ in a hard gale of wind, a man of'vat's boat, also a",0.4844,44,47,[1810],1808,1809,1806,5,3,4,1
247,1823,2647,"4791,tfainfamt"",m11 in rilira/cik irdp are ofter/d 'otattiith • 4iit for thi ienvelof tri.e in pie' nighti; •, • • .r;felg '••• • • • .'s • •• • • • pm& gm. •al • emi • •‘•• •d• ore-it?•ftmt, jo st, of 'pot. into tt3an0ttiai414.4411.141 ‘l.l4j§ir, usepage aar. ;:.-ctitbisql4,• • • ►044. .9t ',se „• pa. ~.•otif.l.•syder2r. ev '!..t...*1f.1115.161 /away ‘.""""i..* • vrift"" salstier; • '2b • ........ , • v •• glawatiblipitecatltykousit es. vpialatioti thigaroilogoi -riqn or prrettba wive. -oldivt• of i ot• ilk• ipitted from the returns made in the week ending the vi iteilfelly set on fire",0.3297,38,51,[1814],1814,1814,1814,9,9,9,9
248,1822,2647,"was the • lisawe three times is the daily sailed the . bishop of clogher. -c' . we do make. read. sod prentelge by dose }swam (jaw 0 w ap mot g dayststissi•ll.monatialk/starfor. and • •trasailbc, • • _...eien--- tines regmirimg). ails oboros ailsimpil, is foreign oiciiiiiiiiii.. .coci. ills; is!!. the pestle however, appears to have enheided.-within no wire ef dris meet after*, making yitropolit•di 61:1111t of alli/dago,_*it 'nee. mobs** estakseaky sod olpoilsooe to this spanish booth reveals steady from is to 1.-au thekowidat. list °crow, [MASK]. .f, ,cries is maim' *sloe teams 11111•1111111: • success of the .00nstitutional troops",0.4944,28,52,[1819],1823,1823,1822,3,1,1,0
249,1810,2647,"a swistraw, wellin "".. '* • '• •c • neiroyal chad*evil, - •, sh nsv r limp enda ltotherhoo peak -' • illit - •trightuti, every morrily.. , . , ~ '' • 7ismeorlit aco""4 st i fif-li, u'stinage, filielipliniel sit.i.past coach, every afternoon, by 'dad •co. ' -hull., plartheave, harpies, tlfltteark poocoach, every morolog at seven deleek,tetitat dad sus •111112,' myten-rate: han. • ' - •''• ' • •:. - .,nv i ens° a coach, every. aftetwart at quatittoittek. •, .itztidtorreon asi and_edinuatini coat, daily, at htillitad.tea, half past two, half past raw , . half prittuevenbiclikh, 4wax sw",0.4056,43,41,[1814],1814,1814,1814,4,4,4,4
250,1803,2194,"young gentleman who, performed othello fel the td.tint; was lionour...d with the loudest applause-11c will re..""peat the c. har;teter in a few day!:, •.. - . . ''.. i',4,1111!•' ~?ii.iriel3 will bepor#lotltcd on ;thursday and s,t, ,'4"".""y, with the new paptonlitne.••on i:: iday, 'ube mini ofihe wdrld. ; to'witich night it is'lied, for the .3easoii. with the new. pantbininle' - •4 young c.;einletnan wilt, on weanesdaylile td of febru747, perrot-in the character of ilandet,rfor the first time.*""'""-""-------7-7-----77---,-, ----------:to tile curious 1:4 visit sauce.. ,ti-ii?, nobility; gwnitry, •pnct pub i„ic ina general,''are respeetfully informed', , i 01in burfa ss;and son% genuine.",0.4283,59,35,[1813],1801,1801,1801,10,2,2,2
251,1813,2194,"very material diminution of the larger6teilue arising from indian importations, but would hehighly detrioicotal to the, mariufacturing interest of thecowl: y cus it is all hidisptituble fact, that the f.ireign mer-chant, induce' to come to att bning the sole1:m• indian produce, purchases tu it still more cousider-itoie extent the manufactures of the united ningdoni.ltesolved, on the motion of charles hampden turner,esq. s-_.c.nitletl ltobert 'fitunpluty efq. that in)advantages, conimensurute with these - sacrifices, and with t liewhich ‘vould be sititailied by the numerous classes ofpt.: sous now t arryittg on thi: trade in landau, will be s,'o-- by the pulitic at",0.4544,26,39,[1812],1813,1816,1816,1,0,3,3
252,1819,2647,"rewirr 66 sasecriory is producelartkor *mew* ?""mr. feetalts. —a felssi.he set! eel that be lin355, mo. atiliasso. yaw ilt.e tree• mr kelt i attpol ale witeavrios the beset'.hir..t swum .epirred the wirithr.mr. lit eosin (the maglittstr). —i would have was. mr. at-tain's& ipownial your sea diownwiew. l will beet limb side*.mt. ate.-1 do sot with to dictate to the omit as tolimo the is be ricaw4, lost i woweries ',were slight to hemrasdie • bee iris ws noird themuss ow clerk).—the wo west be shed ca biomeacseast. awl lie reldesre wait he gomamr. .f•outes.—ll sib tbst ell the evideber ibeeld",0.3935,17,34,[1856],1819,1819,1819,37,0,0,0
253,1818,2647,"of these applies.tions determined him to.ezeet bis.ututostitrflueneete.;went a third time the statement,of the .revenues/110ty floes beim% laid before the house of com-s. who coold.tell, but that in these times ofrs, when the jewels loveliest, that the minis.aesn, after baying rattled the coffers of the treasurymil found them empty, might not come end seize the,;property of the city, end instead of acres, might givethem something in the funds? lie as not afraid ofthellerjeent at arms, and thought that if the presentseftelmon•ceencil was not honest, %that -the livery,1&net the 'house of conmoras, had, a right to later-and to etadicate the system of",0.4923,4,41,[1801],1801,1812,1816,17,17,6,2
254,1813,2194,"; johnson and et!. ; .atitt4.m;son; ' •of whom may be lad, by the author; .an'lntenditutiott to soma it,. and nautical -).strononiy, thq ,- fourth edition, in it., i . e;1.thelqirt,atetgenl ti, e:f6artli ctlitivii, inlet; gs... •••abtro-nortkico colltlitaat own, chiefly relating to time „tn.' tint il'44`lvatoe/zprt‘'c.i'l;• .",0.4184,40,52,[1811],1810,1810,1810,2,3,3,3
255,1803,2194,"in good repair,' aad there is. tinibervnditte:ent lots more than suliicient to keep t-lii111:"".0:' •. f:iirther particulars may. be 1140 by•irrptifte-.:t!;:;[MASK] mr•• matthews, of shelderton ; or messrs. l'en:;f:it.rtp•tr. and coup''land, in shretirsbury..•., .. ' no. z 9 •atultdii‘stract `, i, t. 1,3 ict(a.'ll' impettiosor ofx fos,ion,.and the ctrini,i•. (tenet; of (:etieral•gaidiy;ll.o.st involio 71 ~,,,,,,idervi,l4portion of the community ‘iw.the si4lentrico ot. thr,a: dt,t6r-tiers which are destined to belik4 punishritot .if iliii..;t .jut'gcnee.and since the titre of m'inkish superstition, 1-1) bi:olle 10,$ 4ttriqll:4,,c) metliertl : l'fri+ tig!,,..r.it for 'ht.. e..y.1.:-littir ~.. i.vffi('skill.hr.the-removal ofthese, co:nplaittts.ai metlicai ability cannut theretuß, ht: more usefully",0.4894,6,47,[1810],1810,1805,1801,7,7,2,2
256,1807,2194,"st""!.e',-el. severe., courses 41'and twim cli4ettittged fr,in. the i to..pit.ll, with ;it;;: itjrrw,..uid appear to' .t ;it mese ""inveteratespring of last ye.ir had get to sued} a :-nearly to,put a period to my existence-,-i,:ad a 1., rgeon the crown of my licati, one on each arm, and my 11, • •were broke cut ins frightful mower ; :nyfully painful, and 16,1 be...ndin a !hart, of ulcer.tti,lllast seven yt.4.tts; trty 11;vt wrge....;,;,,, on ira-wai very mil,;1: discol,lre4l pive me sccaing pain, pactic,rlarly when warin. in !wd;';',;pnve me or rest; this' larttentkbl..:mended by v.r. j tn.mtpsa,, ;n.:no .;:e3t, acare by them herel,",0.4668,32,32,[1813],1813,1811,1805,6,6,4,2
257,1814,2647,".....• i.' =,-,. ~ a,./• another petition oat pterelee al nwar.st. andrew's, 'holborn, againatisiteratioid - ,•oa the third reading nf fig uxbridge ras ain; tot(yon,iii the ithiente of: a out,:e errentl.;_msom* the 13 lir ..account of the exorbitant tons (arnung ott, opt of 40...,.1_vehicles with sit horses) imposed' by it.'...,the bisborrnf carlisle supported -1110. third reildittar#theground. that thq tolls, though high, were at:canary front iassure of the road. • , ''earl s'fan hope knew nothing • of the bill. hot rejointil..that it had produced such a phetussensoas a diferttioce of spiltnion between the hloble herd (licnyal?) ard"" 43,,,p1ead; gildbishop.the•hbnie thed",0.3807,43,56,[1813],1810,1819,1814,1,4,5,0
258,1817,2194,"s.)had nil doubt, from his lordship's known' tcico imi to the ditties of parents, and his anxictyrespecting every thiirg where moials were con,-' cerit,ed, what his decision in this instance would bc.sit a. vtooterr, on the other hand, contended',that at his client ' had written 'this. wink merelyfor his -otvir atimzentent, ,withour most diy.taut itiet of his children seeing it, it was'extreme-lv jowl that be should be deprived of alio exer-eke oh. hit parental. rights, as the work w 33melte of ofseveral. counsel on both sides .wcve heard, and'•sir c, romilly •his lordship is to give his judgment on a",0.4836,47,33,[1813],1810,1810,1809,4,7,7,8
